,I1_low_value,iHigh,V1_low_value,V2_low_value,V_high_filt,duty_cycle,power_p,power_q,Vq_net,Vnet,Vond,Id,Iq,Ialpha,Ibeta,Vd_ond,Vq_ond
930,-0.9456610679626465,0.33018729090690613,13.975508689880371,25.167146682739258,39.47751235961914,0.31831133365631104,0.42286357283592224,-9.001079559326172,-0.00041182193672284484,6.613954067230225,-14.5350923538208,0.047018036246299744,1.0003381967544556,-0.9255635142326355,0.382404088973999,1.638081431388855,16.03272247314453
931,-0.9180700778961182,0.3563954830169678,13.659791946411133,25.57387924194336,39.47642135620117,0.3109302520751953,-0.3639485538005829,-8.733670234680176,-0.00021334504708647728,5.009255409240723,-15.125579833984375,-0.04043716564774513,0.9706469774246216,-0.9503756761550903,0.20152266323566437,1.63820219039917,16.032835006713867
932,-0.9842885136604309,0.3563954830169678,13.434280395507812,25.709455490112305,39.47551345825195,0.30522432923316956,0.22799614071846008,-8.899328231811523,6.957972072996199e-05,3.3599462509155273,-15.582053184509277,0.025335239246487617,0.989054799079895,-0.9730612635612488,0.17902928590774536,1.6380112171173096,16.032867431640625
933,-0.9622156620025635,0.3563954830169678,13.253870964050293,26.070995330810547,39.47496795654297,0.3012460172176361,-0.28443366289138794,-8.8383150100708,0.0003209741844329983,1.6808816194534302,-15.90031909942627,-0.031628962606191635,0.9822737574577332,-0.9823476076126099,0.02938568778336048,1.638061761856079,16.03293228149414
934,-1.1001707315444946,0.3721204102039337,12.938154220581055,26.116186141967773,39.47403335571289,0.2990366816520691,1.6077748537063599,-8.876788139343262,0.0005912468768656254,-0.013097682036459446,-16.07706642150879,0.1786571443080902,0.9865801334381104,-0.9918316006660461,0.14684882760047913,1.6376479864120483,16.032991409301758
935,-0.9511792659759521,0.4874364733695984,12.893051147460938,26.116186141967773,39.474143981933594,0.29860928654670715,-0.635345995426178,-9.053574562072754,0.0008856189670041203,-1.7069631814956665,-16.111257553100586,-0.07066311687231064,1.0062284469604492,-0.9893072843551636,-0.19695749878883362,1.637477159500122,16.03299903869629
936,-0.9401428699493408,0.4979197680950165,12.983256340026855,26.206571578979492,39.47335433959961,0.2999674677848816,-0.6407662034034729,-9.150206565856934,0.00119978585280478,-3.385669708251953,-16.00260353088379,-0.07128355652093887,1.0169633626937866,-0.9767048954963684,-0.2921409010887146,1.6373094320297241,16.033008575439453
937,-0.9898067116737366,0.38784533739089966,13.118563652038574,25.89022445678711,39.47307586669922,0.30310750007629395,0.3635483682155609,-8.919941902160645,0.0015023821033537388,-5.034383773803711,-15.751399040222168,0.040323399007320404,0.9914002418518066,-0.9551517963409424,-0.2687351703643799,1.6371341943740845,16.033042907714844
938,-0.9401428699493408,0.3616371154785156,13.344075202941895,25.980609893798828,39.472923278808594,0.3079927861690521,0.09401684999465942,-8.992788314819336,0.0018488287460058928,-6.638332843780518,-15.360577583312988,0.010346810333430767,0.999504566192627,-0.9211285710334778,-0.3881657123565674,1.637159824371338,16.03300666809082
939,-0.8684062957763672,0.4035702347755432,13.659791946411133,25.57387924194336,39.472503662109375,0.3145796060562134,-0.2998277544975281,-9.151693344116211,0.00215142616070807,-8.183348655700684,-14.83363151550293,-0.0334455780684948,1.0171490907669067,-0.8748201131820679,-0.5200039744377136,1.6373621225357056,16.032899856567383
940,-0.7414876818656921,0.27777087688446045,13.975508689880371,25.167146682739258,39.47229766845703,0.3228180408477783,-1.2489725351333618,-9.787734985351562,0.002459213137626648,-9.655855178833008,-14.17455768585205,-0.138966366648674,1.087843894958496,-0.8210626244544983,-0.7270557880401611,1.6375536918640137,16.032772064208984
941,-0.7911515235900879,0.2410794198513031,14.201020240783691,25.076763153076172,39.471641540527344,0.3326271176338196,0.04000062122941017,-8.901448249816895,0.002748671919107437,-11.042551040649414,-13.389830589294434,0.004294779151678085,0.9893602728843689,-0.7645598649978638,-0.627961277961731,1.637535810470581,16.032819747924805
942,-0.7194148898124695,0.2620459794998169,14.69714641571045,24.76041603088379,39.471763610839844,0.3439197540283203,-0.052815161645412445,-8.916396141052246,0.0027723137754946947,-12.33116626739502,-12.486419677734375,-0.006022695451974869,0.9909917712211609,-0.6958989500999451,-0.705574095249176,1.6377456188201904,16.032697677612305
943,-0.6035326719284058,0.17817974090576172,14.922658920288086,24.35368537902832,39.47134780883789,0.3566015362739563,-0.49979883432388306,-9.372873306274414,0.0025693937204778194,-13.51051139831543,-11.471877098083496,-0.05569690465927124,1.0417029857635498,-0.6203917264938354,-0.8386849761009216,1.637974500656128,16.032529830932617
944,-0.5097233057022095,0.20962956547737122,15.328579902648926,23.94695281982422,39.4710807800293,0.37055522203445435,-0.6222134232521057,-9.6033935546875,0.002073036041110754,-14.56987190246582,-10.355581283569336,-0.06927446275949478,1.067293405532837,-0.5418266654014587,-0.9221606254577637,1.6381155252456665,16.032447814941406
945,-0.5042051076889038,0.20962956547737122,15.779603958129883,23.54022216796875,39.47156524658203,0.3856557011604309,-0.02235163189470768,-8.709227561950684,0.001506381668150425,-15.499731063842773,-9.147542953491211,-0.0025650309398770332,0.9678864479064941,-0.46329265832901,-0.8498144745826721,1.638126254081726,16.032581329345703
946,-0.4269503057003021,0.16769644618034363,16.320833206176758,23.043106079101562,39.47159957885742,0.4017726182937622,-0.007896119728684425,-8.607014656066895,0.0007824492640793324,-16.29224967956543,-7.858189582824707,-0.0009190888958983123,0.9565051794052124,-0.3782545328140259,-0.8785494565963745,1.6382091045379639,16.032604217529297
947,-0.34969550371170044,0.0995551347732544,16.862060546875,22.636375427246094,39.47256088256836,0.41876134276390076,0.030526772141456604,-8.568747520446777,-5.3458807087736204e-05,-16.94017219543457,-6.4990925788879395,0.0033952370285987854,0.9522360563278198,-0.2966815233230591,-0.9048641324043274,1.6381553411483765,16.032907485961914
948,-0.21725870668888092,0.0785885751247406,17.358186721801758,22.094066619873047,39.472862243652344,0.4364689290523529,-0.17927661538124084,-9.07895278930664,-0.0005886844010092318,-17.43743133544922,-5.082486152648926,-0.019889390096068382,1.008913278579712,-0.19979169964790344,-0.989143431186676,1.6382979154586792,16.032651901245117
